campaign	configuration	source_path	qualified_type	field_order	field_name	declared_type	declaration_line	ownership_unit	ownership_review
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState	12	m_boundVAO	GLuint	76	webgl2:renderer:gl_state	native-handle-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState	13	m_boundArrayBufferID	GLuint	77	webgl2:renderer:gl_state	native-handle-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState	14	m_boundUniformBufferID	GLuint	78	webgl2:renderer:gl_state	native-handle-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState	15	m_validState	struct (unnamed struct at /Users/levi/dev/oss/rive-runtime/renderer/include/rive/renderer/gl/gl_state.hpp:80:5)	93	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	1	scissorBox	bool	82	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	2	scissorEnabled	bool	83	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	3	depthStencilEnabled	bool	84	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	4	writeMasks	bool	85	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	5	blendEquation	bool	86	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	6	cullFace	bool	87	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	7	boundProgramID	bool	88	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	8	boundVAO	bool	89	webgl2:renderer:gl_state	value-lifetime-review-required
webgl2	webgl2-emscripten	renderer/include/rive/renderer/gl/gl_state.hpp	rive::gpu::GLState::<anonymous@80>	9	boundArrayBufferID	bool	90	webgl2:renderer:gl_state	value-lifetime-review-required
