version	upstream_sha	upstream_file	dependency_source	resolution_kind	occurrence_count	occurrence_lines	include_tokens	source_unit	dependency_unit	correspondence_owner	correspondence_evidence	unit_edge_status	unit_scc	translation_status	translation_disposition	evidence
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	renderer/include/rive/renderer/ore/ore_texture.hpp	campaign-source	1	11	rive/renderer/ore/ore_texture.hpp	ore-bind-group	ore-texture	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	renderer/include/rive/renderer/ore/ore_types.hpp	campaign-source	1	9	rive/renderer/ore/ore_types.hpp	ore-bind-group	ore-types	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group.hpp	toolchain:vector	toolchain-header	1	15	vector	ore-bind-group	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_bind_group.hpp:15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	include/utils/lite_rtti.hpp	campaign-source	1	8	utils/lite_rtti.hpp	ore-bind-group-layout	generic-lite-rtti	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	renderer/include/rive/renderer/gpu_resource.hpp	campaign-source	1	7	rive/renderer/gpu_resource.hpp	ore-bind-group-layout	gpu-resource	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	renderer/include/rive/renderer/ore/ore_binding_map.hpp	campaign-source	1	10	rive/renderer/ore/ore_binding_map.hpp	ore-bind-group-layout	ore-binding-map	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	renderer/include/rive/renderer/ore/ore_types.hpp	campaign-source	1	9	rive/renderer/ore/ore_types.hpp	ore-bind-group-layout	ore-types	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	toolchain:string	toolchain-header	1	12	string	ore-bind-group-layout	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	toolchain:vector	toolchain-header	1	13	vector	ore-bind-group-layout	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_binding_map.hpp	toolchain:algorithm	toolchain-header	1	23	algorithm	ore-binding-map	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_binding_map.hpp:23
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_binding_map.hpp	toolchain:cassert	toolchain-header	1	24	cassert	ore-binding-map	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_binding_map.hpp:24
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_binding_map.hpp	toolchain:cstdint	toolchain-header	1	25	cstdint	ore-binding-map	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_binding_map.hpp:25
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_binding_map.hpp	toolchain:cstring	toolchain-header	1	26	cstring	ore-binding-map	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_binding_map.hpp:26
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_binding_map.hpp	toolchain:vector	toolchain-header	1	27	vector	ore-binding-map	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_binding_map.hpp:27
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_buffer.hpp	include/utils/lite_rtti.hpp	campaign-source	1	8	utils/lite_rtti.hpp	ore-buffer	generic-lite-rtti	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_buffer.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_buffer.hpp	renderer/include/rive/renderer/gpu_resource.hpp	campaign-source	1	7	rive/renderer/gpu_resource.hpp	ore-buffer	gpu-resource	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_buffer.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_buffer.hpp	renderer/include/rive/renderer/ore/ore_types.hpp	campaign-source	1	9	rive/renderer/ore/ore_types.hpp	ore-buffer	ore-types	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_buffer.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	include/rive/refcnt.hpp	campaign-source	1	12	rive/refcnt.hpp	ore-context-render-pass	generic-refcnt	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_bind_group.hpp	campaign-source	1	19	rive/renderer/ore/ore_bind_group.hpp	ore-context-render-pass	ore-bind-group	-	-	also-dispatch-prerequisite	unit-scc-01	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:19
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_buffer.hpp	campaign-source	1	14	rive/renderer/ore/ore_buffer.hpp	ore-context-render-pass	ore-buffer	-	-	also-dispatch-prerequisite	unit-scc-01	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:14
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_pipeline.hpp	campaign-source	1	18	rive/renderer/ore/ore_pipeline.hpp	ore-context-render-pass	ore-pipeline	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:18
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_render_pass.hpp	campaign-source	1	20	rive/renderer/ore/ore_render_pass.hpp	ore-context-render-pass	ore-context-render-pass	-	-	same-unit-source-dependency	unit-scc-01	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:20
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_sampler.hpp	campaign-source	1	16	rive/renderer/ore/ore_sampler.hpp	ore-context-render-pass	ore-sampler	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:16
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_shader_module.hpp	campaign-source	1	17	rive/renderer/ore/ore_shader_module.hpp	ore-context-render-pass	ore-shader-module	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:17
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_texture.hpp	campaign-source	1	15	rive/renderer/ore/ore_texture.hpp	ore-context-render-pass	ore-texture	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:15
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	renderer/include/rive/renderer/ore/ore_types.hpp	campaign-source	1	13	rive/renderer/ore/ore_types.hpp	ore-context-render-pass	ore-types	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	toolchain:cstdarg	toolchain-header	1	7	cstdarg	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	toolchain:cstdio	toolchain-header	1	8	cstdio	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	toolchain:memory	toolchain-header	1	9	memory	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	toolchain:string	toolchain-header	1	10	string	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context.hpp	toolchain:vector	toolchain-header	1	11	vector	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context_metal.hpp	renderer/include/rive/renderer/ore/ore_context.hpp	campaign-source	1	7	rive/renderer/ore/ore_context.hpp	ore-context-render-pass	ore-context-render-pass	-	-	same-unit-source-dependency	unit-scc-01	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_context_metal.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context_metal.hpp	toolchain:Metal/Metal.h	toolchain-header	1	9	Metal/Metal.h	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context_metal.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context_metal.hpp	toolchain:atomic	toolchain-header	1	11	atomic	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context_metal.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_context_metal.hpp	toolchain:memory	toolchain-header	1	12	memory	ore-context-render-pass	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_context_metal.hpp:12
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_pipeline.hpp	include/utils/lite_rtti.hpp	campaign-source	1	8	utils/lite_rtti.hpp	ore-pipeline	generic-lite-rtti	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_pipeline.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_pipeline.hpp	renderer/include/rive/renderer/gpu_resource.hpp	campaign-source	1	7	rive/renderer/gpu_resource.hpp	ore-pipeline	gpu-resource	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_pipeline.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_pipeline.hpp	renderer/include/rive/renderer/ore/ore_bind_group_layout.hpp	campaign-source	1	10	rive/renderer/ore/ore_bind_group_layout.hpp	ore-pipeline	ore-bind-group-layout	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_pipeline.hpp:10
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_pipeline.hpp	renderer/include/rive/renderer/ore/ore_shader_module.hpp	campaign-source	1	11	rive/renderer/ore/ore_shader_module.hpp	ore-pipeline	ore-shader-module	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_pipeline.hpp:11
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_pipeline.hpp	renderer/include/rive/renderer/ore/ore_types.hpp	campaign-source	1	9	rive/renderer/ore/ore_types.hpp	ore-pipeline	ore-types	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_pipeline.hpp:9
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_pipeline.hpp	toolchain:vector	toolchain-header	1	13	vector	ore-pipeline	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_pipeline.hpp:13
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_render_pass.hpp	include/rive/refcnt.hpp	campaign-source	1	7	rive/refcnt.hpp	ore-context-render-pass	generic-refcnt	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_render_pass.hpp:7
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_render_pass.hpp	renderer/include/rive/renderer/ore/ore_types.hpp	campaign-source	1	8	rive/renderer/ore/ore_types.hpp	ore-context-render-pass	ore-types	-	-	also-dispatch-prerequisite	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_render_pass.hpp:8
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_rstb_entry_container.hpp	toolchain:cstdint	toolchain-header	1	3	cstdint	ore-rstb-container	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_rstb_entry_container.hpp:3
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_rstb_entry_container.hpp	toolchain:string	toolchain-header	1	4	string	ore-rstb-container	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_rstb_entry_container.hpp:4
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_rstb_entry_container.hpp	toolchain:vector	toolchain-header	1	5	vector	ore-rstb-container	external	-	-	toolchain-boundary	-	verified	provided-by-toolchain	cpp:renderer/include/rive/renderer/ore/ore_rstb_entry_container.hpp:5
1	4ac7b32798da0482e441ef09304dc3b480ed3ee5	renderer/include/rive/renderer/ore/ore_sampler.hpp	include/utils/lite_rtti.hpp	campaign-source	1	8	utils/lite_rtti.hpp	ore-sampler	generic-lite-rtti	-	-	source-only-dependency	-	verified	preserve-source-dependency	cpp:renderer/include/rive/renderer/ore/ore_sampler.hpp:8
